"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","1997","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","41,517",""
"CENSUS","1997","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","43,338",""
"CENSUS","1997","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","394,912,000",""
"CENSUS","1997","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)"," (D)",""
"CENSUS","1997","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","2,902,399,000",""
"CENSUS","1997","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","3,297,312,000",""
"CENSUS","1997","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","961",""
"CENSUS","1997","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","263",""
"CENSUS","1997","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","69,596",""
"CENSUS","1997","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","70,557",""
"CENSUS","1997","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","187,587,000",""
"CENSUS","1997","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","42,887,000",""
"CENSUS","1997","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","6,194,088,000",""
"CENSUS","1997","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","6,381,676,000",""
"CENSUS","1997","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","5,943",""
"CENSUS","1997","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","1,013",""
"CENSUS","1997","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","37,558",""
"CENSUS","1997","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","43,501",""
"CENSUS","1997","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","1,372,102,000",""
"CENSUS","1997","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","209,224,000",""
"CENSUS","1997","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","1,980,141,000",""
"CENSUS","1997","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","3,352,243,000",""
"CENSUS","1997","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","4,104",""
"CENSUS","1997","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","1,028",""
"CENSUS","1997","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","56,972",""
"CENSUS","1997","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","61,076",""
"CENSUS","1997","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","273,236,000",""
"CENSUS","1997","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","44,457,000",""
"CENSUS","1997","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","1,337,699,000",""
"CENSUS","1997","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,610,935,000",""
"CENSUS","1997","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","3,504",""
"CENSUS","1997","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","1,583",""
"CENSUS","1997","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","6,946",""
"CENSUS","1997","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","10,450",""
"CENSUS","1997","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","687,248,000",""
"CENSUS","1997","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","157,543,000",""
"CENSUS","1997","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","770,545,000",""
"CENSUS","1997","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,457,793,000",""
"CENSUS","1997","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","771",""
"CENSUS","1997","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","447",""
"CENSUS","1997","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","3,843",""
"CENSUS","1997","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4,614",""
"CENSUS","1997","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","96,433,000",""
"CENSUS","1997","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","21,483,000",""
"CENSUS","1997","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","123,167,000",""
"CENSUS","1997","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","219,600,000",""
"CENSUS","1997","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","1,153",""
"CENSUS","1997","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","485",""
"CENSUS","1997","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","6,705",""
"CENSUS","1997","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7,858",""
"CENSUS","1997","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","190,538,000",""
"CENSUS","1997","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","72,983,000",""
"CENSUS","1997","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","265,985,000",""
"CENSUS","1997","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","456,523,000",""
"CENSUS","1997","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","1,987",""
"CENSUS","1997","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","1,498",""
"CENSUS","1997","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","2,934",""
"CENSUS","1997","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4,921",""
"CENSUS","1997","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","326,768,000",""
"CENSUS","1997","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","250,081,000",""
"CENSUS","1997","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","58,165,000",""
"CENSUS","1997","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","384,933,000",""
"CENSUS","1997","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","3,905",""
"CENSUS","1997","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","1,779",""
"CENSUS","1997","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","30,988",""
"CENSUS","1997","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","34,893",""
"CENSUS","1997","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","982,640,000",""
"CENSUS","1997","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","377,001,000",""
"CENSUS","1997","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","1,331,847,000",""
"CENSUS","1997","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","2,314,487,000",""
"CENSUS","1997","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","2,112",""
"CENSUS","1997","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","682",""
"CENSUS","1997","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","49,475",""
"CENSUS","1997","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","51,587",""
"CENSUS","1997","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","417,576,000",""
"CENSUS","1997","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","162,508,000",""
"CENSUS","1997","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","3,894,857,000",""
"CENSUS","1997","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","4,312,433,000",""
"CENSUS","1997","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","1,823",""
"CENSUS","1997","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","579",""
"CENSUS","1997","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","9,053",""
"CENSUS","1997","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","10,876",""
"CENSUS","1997","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","858,373,000",""
"CENSUS","1997","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","71,629,000",""
"CENSUS","1997","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","487,075,000",""
"CENSUS","1997","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,345,448,000",""
"CENSUS","1997","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","2,896",""
"CENSUS","1997","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","810",""
"CENSUS","1997","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","45,425",""
"CENSUS","1997","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","48,321",""
"CENSUS","1997","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","709,736,000",""
"CENSUS","1997","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","132,621,000",""
"CENSUS","1997","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","1,680,203,000",""
"CENSUS","1997","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","2,389,939,000",""
"CENSUS","1997","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","5,808",""
"CENSUS","1997","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","3,628",""
"CENSUS","1997","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","8,264",""
"CENSUS","1997","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","14,072",""
"CENSUS","1997","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","375,555,000",""
"CENSUS","1997","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","164,690,000",""
